tweet,replies,retweets,likes,ratio,result
"one piece is a abhorrent anime just go for aot, hxh and naruto you weebs",0,0,0,0,0
"""it's crazy how steins gate try to be sword art online but fails"" - phenomcloud",7,1,8,0.777777778,1
*jpf rekomen anime tentang time travel selain steins gate dan hello world dong,18,1,6,2.571428571,0
"so i finally finished steins gate.... tbh... hated it. too slow for my tastes.
need a new #anime series to watch, while i eat my ramen.
shill me your favorite anime series.",32,0,17,1.882352941,0
"pls add to my anime list: to watch
goblin slayer
overlord
steins;gate",17,0,14,1.214285714,0
"i think i'm now convinced steins gate is my favourite series of all time. i don't think i've ever watched anything as intense and interesting as this
steins gate 0 is absolutely ridiculous right now. every. single. episode.",16,4,33,0.432432432,1
"tweet me some anime.
dont say dbz, boku no hero,steins gate, and etc i already watched them",15,0,9,1.666666667,0
"if you were melee players, you should watch steins;gate
cuz
there are crts.",27,221,1835,0.013132296,1
"after watching clannad like 5-6 years ago literally no anime has been able to make me produce a tear
steins;gate was the only one that came close tho but nothing man",45,13,157,0.264705882,1
is attack on titan worth watching,24,1,55,0.428571429,1
i'm up at 230am and i can't stop thinking about how attack on titan is the best tv show i've ever seen and nothing else comes close.,779,451,6933,0.105498375,1
"lfd for elite cup on1 ""rewatching"" attack on titan need fragger we can qual so easily lmk",20,0,53,0.377358491,1
y'all niggas don't understand what impact means. there's no way attack on titan has more impact than one piece. idk how you can genuinely argue that,106,620,6289,0.015342307,1
i genuinely don't believe an anime can have a better story than attack on titan.,375,2244,5293,0.049754544,1
finished attack on titan manga. that was.. convoluted at the end.,29,8,328,0.086309524,1
i started reading attack on titan manga and last night i started the show and i'm sorry but this is going to be my personality until i'm finished with it because holy guacamole its good,26,3,352,0.073239437,1
i don't even hate the attack on titan ending i just say i do so i can fit in ngl,63,28,914,0.066878981,1
"""attack on titan""
i am lost for words, what i am seeing.
kya bawal anime hai ye.",15,2,10,1.25,0
i didn't know hunter x hunter is this good,13,1,21,0.590909091,1
hunter x hunter coming back in november letsgooooo,27,39,729,0.03515625,1
cute girls are evil cause they'll have you up til 3 am watching some shit called hunter x hunter,18,22,419,0.040816327,1
apparently they made yorknew city from hunter x hunter a real place called new york city,97,508,8640,0.010603411,1
just saw a theory that the entire story of fruits basket is actually tohru living some sort of fever dream as she slowly dies of hunger while living in her tent and i,17,18,119,0.124087591,1
would u guys still love me if i made chainsaw man fanart [pleading emoji] .....,17,0,108,0.157407407,1
i really hope either robert rodriguez or sam raimi gets to direct the inevitable chainsaw man adaptation,47,53,1087,0.04122807,1
how do i read chainsaw man without paying money,10,1,3,2.5,0
power is my favorite character in chainsaw man,14,1,58,0.237288136,1
"oh god
i caved in and read 97 chapters of chainsaw man in one night...
it's now 10am..",33,0,431,0.076566125,1
is chainsaw man even that good,10,0,7,1.428571429,0
chainsaw man is such an unshippable piece of media to me,73,1519,108000,0.000666551,1
"started watching chainsaw man with friends yesterday
i like aki, he's cuteee",15,1,158,0.094339623,1
"very much exhausted by people who have read the chainsaw man manga getting annoyed by chainsaw man anime watchers reacting to the show for the first time.
like yea, i don't think anime viewers are gonna get all the nuance and themes of the series after 2 episodes, pls chill",27,42,553,0.045378151,1
don't argue with chainsaw man fans or have any fun they'll spoil the whole manga,198,1363,178000,0.001103907,1
been avoiding chainsaw man cause i don't wanna develop a mommy kink,11,3,97,0.11,1
so i heard chainsaw man is getting banned from the usa,54,32,334,0.147540984,1
"i saw the first episode of chainsaw man finally, it was very good.",12,1,77,0.153846154,1
bluelock and chainsaw man,53,169,3907,0.013002944,1
clannad is an anime that,35,7,61,0.514705882,1
never seen it before so i'm watching clannad,9,0,20,0.45,1
clannad is actually so unwatchable rn its so boring oh my god,20,4,21,0.8,1
"people who watch attack on titan or kimetsu are not included in the wibu category, because the goods are on netfilx and are already worldwide like doraemon / one piece / naruto. if you've watched the anime isekai, clannad, love live, asuna's bolster collection, that's true vvibu.",12,3,4,1.714285714,0
"i eat, sleep, & breathe this romance anime shit. fuck outta here. kaguya sama is a straight comedy (with romantic undertones).
i have nothing against the show, but retards comparing this shit to clannad, toradora, & other classic romances make me sick.",14,12,43,0.254545455,1
"//wakes up in a cold sweat
kacchako but clannad: after story au,,,",12,0,45,0.266666667,1
"y'all replying to enna saying shes based
besh never watched code geass and can barely remember lelouch name
godamn
hes my man",36,126,4214,0.008294931,1
i have never gassed up an unreleased anime as hard as i am going to gas up witch from mercury. gundam high school anime. moe main character. code geass writer. we are returning to the 2000s. this will be a bigger cultural reset than seed. there needs to be a baseball ep,19,0,56,0.339285714,1
"bleach, code geass, dragon ball z, fire force",25,1,23,1.041666667,1
saw someone really saying berserk is better than code geass,19,3,59,0.306451613,1
just seen someone say code geass is better than aot,423,507,3720,0.100070972,1
code geass [ctrl+c ctrl+v] attack on titan,29,18,309,0.088685015,1
code geass is a top 5 anime of all time,17,1,7,2.125,0
finished code geass,15,1,40,0.365853659,1
"i have a new favorite anime, code geass",62,10,511,0.119001919,1
does code geass have a good dub,16,0,18,0.888888889,1
"muv luv, code geass, and 86 have proven to me that mecha are superior fr",23,4,54,0.396551724,1
"i have not seen code geass and i have yet to believe any claims that it is actually good
i'm not convinced that people enjoy the show because it's good and not because a bunch of crazy shit happens in it",23,0,19,1.210526316,0
how do you pronounce code geass is it like code jyass,13,1,4,2.6,0
"anime fans talk about watching code geass but haven't showered in a week, bruh they watching code grease",52,54,415,0.1108742,1
